SP_CODE,DATE,YEAR,DOY,PLOT,SITE,ASPECT,PHENO,MAIN_PHENO,INFL,FLS,FRT,NAME,LIFESPAN,TYPE,NATIVE,PollinatorResource,BEE,BUTTERFLY,FLY,MOTHS,BEETLES
ACMBRA,5/24/18,2018,144,DPS2,DP,S,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,6/21/16,2016,173,DPS3,DP,S,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/6/16,2016,97,DPS3,DP,S,FL,FL,2,3,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/20/17,2017,110,TTN13,TT,N,FL,FL,2,3,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,6/7/16,2016,159,DPS1,DP,S,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,6/6/17,2017,157,TTN11,TT,N,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/30/18,2018,150,DPS3,DP,S,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/28/17,2017,118,DPS2,DP,S,"B,FL,FR",FL,3,9,3,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/19/16,2016,110,TTS3,TT,S,FL,FL,1,2,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/22/17,2017,142,TTS22,TT,S,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/13/15,2015,103,DPS3,DP,S,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/26/16,2016,147,DPS1,DP,S,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/26/16,2016,147,TTS2,TT,S,FR,FR,4,0,3,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/10/17,2017,100,TTS2,TT,S,"B,FL",FL,44,94,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/19/16,2016,110,DPS2,DP,S,FL,FL,1,1,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/20/17,2017,110,DPS2,DP,S,"FL,FR",FL,1,2,1,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/28/17,2017,118,TTS23,TT,S,"FL,FR",FL,25,69,1,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/19/16,2016,110,TPS3,TP,S,--,--,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/30/17,2017,150,TTN11,TT,N,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/28/17,2017,118,TTN12,TT,N,"B,FL",FL,7,15,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,6/17/17,2017,168,TTS23,TT,S,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/13/17,2017,133,TTN11,TT,N,"FL,FR",FR,1,2,9,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/20/17,2017,110,DPS1,DP,S,"FL,FR",FL,7,15,2,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/13/17,2017,133,TTS22,TT,S,FR,FR,14,2,59,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/20/17,2017,110,TTS3,TT,S,"FL,FR",FL,21,37,1,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/6/16,2016,97,DPS2,DP,S,FL,FL,3,4,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/30/17,2017,150,TTS1,TT,S,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/26/16,2016,147,DPS2,DP,S,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/26/16,2016,147,TTS3,TT,S,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,6/27/17,2017,178,TTS1,TT,S,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/6/16,2016,97,TTS3,TT,S,FL,FL,8,15,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,6/6/17,2017,157,TTN13,TT,N,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,3/24/17,2017,83,TTS2,TT,S,"B,FL",B,1,1,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/10/17,2017,100,TTS1,TT,S,"B,FL",FL,13,26,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/18/16,2016,139,DPS3,DP,S,FR,FR,1,0,2,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/28/17,2017,118,TTN13,TT,N,NA,NA,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/4/16,2016,125,DPS1,DP,S,--,--,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/1/18,2018,121,DPS1,DP,S,"FL,FR",FL,8,11,13,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/22/17,2017,142,TTS1,TT,S,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,3/24/17,2017,83,TTN11,TT,N,NA,NA,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,6/27/17,2017,178,TTN11,TT,N,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/22/17,2017,142,TTS3,TT,S,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,6/21/16,2016,173,TTS1,TT,S,B,B,14,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/20/17,2017,110,TTN12,TT,N,FL,FL,5,5,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,3/23/15,2015,82,DPS3,DP,S,FL,FL,1,1,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/4/16,2016,125,DPS3,DP,S,FR,FR,1,0,1,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/11/16,2016,132,DPS1,DP,S,NA,NA,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/10/17,2017,100,TTS23,TT,S,"B,FL",FL,17,34,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/3/17,2017,123,TTS23,TT,S,"FL,FR",FR,28,63,87,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/13/17,2017,133,TTS1,TT,S,"FL,FR",FR,4,3,16,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/20/17,2017,110,TTS2,TT,S,"FL,FR",FL,40,90,6,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,6/6/17,2017,157,TTS1,TT,S,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/13/17,2017,133,TTN12,TT,N,FR,FR,6,17,27,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/28/17,2017,118,DPS3,DP,S,NA,NA,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,3/24/17,2017,83,TTS21,TT,S,NA,NA,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/13/17,2017,133,TTS3,TT,S,FR,FR,3,0,12,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,6/12/17,2017,163,TTN13,TT,N,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/6/16,2016,97,TTS1,TT,S,FL,FL,21,32,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/12/16,2016,103,DPS2,DP,S,"B, FL",FL,2,2,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/3/17,2017,123,DPS3,DP,S,"FL,FR",FL,2,4,1,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,6/1/16,2016,153,DPS3,DP,S,FR,FR,1,0,1,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,6/1/16,2016,153,DPS2,DP,S,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/20/17,2017,110,TTS21,TT,S,"FL,FR",FL,62,114,11,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,6/14/16,2016,166,DPS2,DP,S,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,6/7/16,2016,159,DPS3,DP,S,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,6/21/16,2016,173,DPS1,DP,S,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/18/16,2016,139,TTS2,TT,S,FL,FL,2,3,2,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/28/17,2017,118,TTS21,TT,S,"FL,FR",FL,38,128,5,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/2/17,2017,92,DPS2,DP,S,"B,FL",FL,3,5,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/22/17,2017,142,DPS3,DP,S,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,6/6/17,2017,157,TTS2,TT,S,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/7/18,2018,97,DPS3,DP,S,"B,FL",B,4,5,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/3/17,2017,123,TTN13,TT,N,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/3/17,2017,123,DPS2,DP,S,"FL,FR",FR,2,4,4,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/28/17,2017,118,TTS2,TT,S,"FL,FR",FR,58,151,22,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/26/16,2016,117,DPS1,DP,S,--,--,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,6/14/16,2016,166,DPS3,DP,S,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/22/17,2017,142,TTN12,TT,N,FR,FR,7,0,23,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/12/16,2016,103,TTS2,TT,S,FL,FL,24,42,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/24/18,2018,144,DPS1,DP,S,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/12/16,2016,103,DPS1,DP,S,FL,FL,2,3,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/10/17,2017,100,TTS3,TT,S,FL,FL,7,14,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/2/17,2017,92,TTS2,TT,S,"B,FL",FL,34,42,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,6/21/16,2016,173,TTS2,TT,S,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/10/17,2017,100,DPS1,DP,S,"B,FL",FL,9,19,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/8/18,2018,128,DPS1,DP,S,"FL,FR",FR,1,2,3,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/2/17,2017,92,TTN12,TT,N,NA,NA,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,6/27/17,2017,178,TTS2,TT,S,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,3/23/15,2015,82,DPS1,DP,S,FL,FL,2,2,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,6/12/17,2017,163,TTN12,TT,N,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,6/1/16,2016,153,TTS3,TT,S,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/10/17,2017,100,TTN11,TT,N,"B,FL",FL,1,2,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,6/17/17,2017,168,TTS22,TT,S,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/30/17,2017,150,TTS23,TT,S,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/2/17,2017,92,DPS3,DP,S,"B,FL",FL,1,1,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/2/17,2017,92,TTN13,TT,N,NA,NA,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/3/17,2017,123,TTS2,TT,S,"FL,FR",FR,47,28,109,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/19/16,2016,110,DPS2,DP,S,--,--,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/30/17,2017,150,TTN12,TT,N,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/2/17,2017,92,TTS1,TT,S,FL,FL,9,14,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,3/24/17,2017,83,DPS1,DP,S,NA,NA,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,6/6/17,2017,157,TTS21,TT,S,FR,FR,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/4/16,2016,125,TTS2,TT,S,"FL, FR",FR,10,10,12,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/16/18,2018,106,DPS3,DP,S,"FL,FR",FL,6,10,2,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/2/17,2017,92,TTN11,TT,N,NA,NA,0,0,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/22/17,2017,142,TTN11,TT,N,FR,FR,2,0,5,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,4/28/17,2017,118,TTN11,TT,N,"B,FL",FL,3,9,0,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/13/17,2017,133,TTN13,TT,N,FR,FR,1,2,6,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
ACMBRA,5/3/17,2017,123,TTN12,TT,N,"FL,FR",FL,9,25,17,Acmispon brachycarpus,A,F,Y,Y,Y,N,N,N,N
AGOGRA,5/8/18,2018,128,TPN2,TP,N,B,B,0,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,5/24/18,2018,144,TPN2,TP,N,"FL, FR",FR,11,4,7,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/12/17,2017,163,TPN3,TP,N,FR,FR,1,0,1,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/30/16,2016,182,TPN1,TP,N,FR,FR,0,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,5/18/16,2016,139,TPN2,TP,N,FR,FR,2,0,2,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,4/19/16,2016,110,TTN3,TT,N,B,B,0,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/6/17,2017,157,TPN3,TP,N,FR,FR,1,0,1,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,5/30/17,2017,150,TPN3,TP,N,FR,FR,2,0,2,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/1/16,2016,153,TPN1,TP,N,FR,FR,1,0,1,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,5/4/16,2016,125,TPN2,TP,N,B,B,0,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,5/30/18,2018,150,TPN1,TP,N,FR,FR,12,0,12,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/6/17,2017,157,TPN1,TP,N,FR,FR,1,0,1,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,5/17/18,2018,137,TPN1,TP,N,"FL,FR",FL,9,7,2,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/24/18,2018,175,TPN2,TP,N,FR,FR,3,0,3,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,3/29/16,2016,89,BHS3,BH,S,FL,FL,1,1,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,5/11/16,2016,132,TPN2,TP,N,B,B,0,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/14/16,2016,166,TPN2,TP,N,FR,FR,6,0,6,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,5/17/18,2018,137,TPN3,TP,N,"B,FL",FL,2,2,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,5/4/16,2016,125,TTN3,TT,N,FL,FL,1,1,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/17/17,2017,168,TPN3,TP,N,FR,FR,0,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/1/16,2016,153,TTN3,TT,N,"B, FR",FR,1,0,2,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/7/16,2016,159,TPN2,TP,N,FR,FR,5,0,5,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/24/18,2018,175,TPN3,TP,N,FR,FR,0,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,5/30/18,2018,150,TPN3,TP,N,FR,FR,7,0,7,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/27/17,2017,178,TPN2,TP,N,FR,FR,0,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/7/16,2016,159,TTN3,TT,N,"FL, FR",FL,2,1,5,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/6/17,2017,157,TPN2,TP,N,FR,FR,1,0,1,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/24/18,2018,175,TPN3,TP,N,FR,FR,0,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,5/30/17,2017,150,TTN3,TT,N,FR,FR,0,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/24/18,2018,175,TPN2,TP,N,FR,FR,3,0,3,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,4/10/17,2017,100,TPN3,TP,N,NA,NA,0,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,5/26/16,2016,147,TTN3,TT,N,FR,FR,3,0,3,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,5/8/18,2018,128,TPN1,TP,N,"B,FL",B,4,1,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/27/17,2017,178,TPN3,TP,N,FR,FR,0,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/7/18,2018,158,TPN2,TP,N,FR,FR,13,0,13,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,4/28/17,2017,118,TPN3,TP,N,NA,NA,0,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,4/26/16,2016,117,TPN2,TP,N,L,L,0,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/1/16,2016,153,TPN2,TP,N,FR,FR,1,0,6,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,5/26/16,2016,147,TPN1,TP,N,FR,FR,1,0,1,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/21/16,2016,173,TTN3,TT,N,"B, FR",FR,1,0,3,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,4/19/16,2016,110,TPN2,TP,N,L,L,0,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/12/17,2017,163,TPN1,TP,N,FR,FR,0,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,5/18/16,2016,139,TTN3,TT,N,FR,FR,2,0,2,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/7/18,2018,158,TPN1,TP,N,FR,FR,2,0,2,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,4/20/17,2017,110,TPN3,TP,N,NA,NA,0,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,4/2/17,2017,92,TPN3,TP,N,NA,NA,0,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/24/18,2018,175,TPN1,TP,N,FR,FR,2,0,2,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,4/26/16,2016,117,TTN3,TT,N,B,B,0,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,5/26/16,2016,147,TPN2,TP,N,FR,FR,6,0,6,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/27/17,2017,178,TPN1,TP,N,FR,FR,0,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/17/17,2017,168,TPN2,TP,N,FR,FR,0,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,5/22/17,2017,142,TPN3,TP,N,FR,FR,1,0,1,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,5/17/18,2018,137,TPN2,TP,N,"B,FL,FR",FL,9,6,3,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/30/16,2016,182,TTN3,TT,N,FR,FR,0,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,5/13/17,2017,133,TPN3,TP,N,B,B,1,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/12/17,2017,163,TPN2,TP,N,FR,FR,1,0,1,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,5/1/18,2018,121,TPN2,TP,N,B,B,2,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,5/3/17,2017,123,TPN3,TP,N,L,L,0,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,5/22/17,2017,142,TPN1,TP,N,"FL,FR",FR,4,2,2,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/21/16,2016,173,TPN2,TP,N,FR,FR,0,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/14/16,2016,166,TTN3,TT,N,FR,FR,0,0,2,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,5/11/16,2016,132,TTN3,TT,N,"FL,FR",FR,3,1,2,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,5/30/17,2017,150,TPN1,TP,N,FR,FR,5,0,5,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/17/17,2017,168,TPN1,TP,N,FR,FR,0,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,5/24/18,2018,144,TPN3,TP,N,"FL, FR",FL,5,4,1,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,5/22/17,2017,142,TTN3,TT,N,FR,FR,0,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,5/13/17,2017,133,TTN3,TT,N,NA,NA,0,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,5/24/18,2018,144,TPN1,TP,N,"FL, FR",FR,13,3,10,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,5/30/18,2018,150,TPN2,TP,N,"FL,FR",FR,14,2,12,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/21/16,2016,173,TPN1,TP,N,FR,FR,0,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/14/16,2016,166,TPN1,TP,N,FR,FR,1,0,1,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/7/16,2016,159,TPN1,TP,N,FR,FR,1,0,1,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/30/16,2016,182,TPN2,TP,N,FR,FR,0,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,5/1/18,2018,121,TPN1,TP,N,B,B,0,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,6/24/18,2018,175,TPN1,TP,N,FR,FR,2,0,2,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AGOGRA,3/24/17,2017,83,TPN3,TP,N,NA,NA,0,0,0,Agoseris grandiflora,P,F,Y,Y,Y,Y,N,N,Y
AIRCAR,6/27/17,2017,178,TTN1,TT,N,FR,FR,0,0,0,Aira caryophyllea,A,G,N,N,N,N,N,N,N
AIRCAR,5/18/16,2016,139,TTN3,TT,N,FR,FR,74,0,74,Aira caryophyllea,A,G,N,N,N,N,N,N,N
